,Plant_ID,Boiler_ID,Fuel,Coal_Consumption,Plant_Boiler,Coal,Share_Selenium,Share_Arsenic,Share_Lead,Share_Mercury,Share_Chloride,Share_Boron,Share_Bromide,Share_Heat
108,108,SGU1,SUB,878595,108_SGU1,878595,1043.2667025702942,3579.7245060388072,4457.943341342943,108.15735960437,91032.17759984358,42701.40756808417,52874.931357742156,14571479888.316101
109,113,1,BIT,0,113_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,113,1,SUB,366497,113_1,366497,578.8240632340639,1139.1769830822948,3186.6416569239664,11.389307011704833,38838.65749261222,22295.901476259885,159.5515634911359,6860036550.148147
112,113,2,BIT,0,113_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,113,2,SUB,660171,113_2,660171,1042.6357122958584,2051.999356334217,5740.0972157839,20.5155572875745,69960.06885610333,40161.60452468633,287.40021124731356,12356982974.888885
115,113,3,BIT,0,113_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,113,3,SUB,758847,113_3,758847,1198.4788522497583,2358.712448072017,6598.071638872299,23.582025113196497,80417.02584822332,46164.57419175433,330.3580255788124,14203985724.222218
118,113,4,BIT,0,113_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,113,4,SUB,1455369,113_4,1455369,2298.525221447642,4523.7010581027835,12654.235864402099,45.227230663055494,154229.30642369663,88537.59740353365,633.5833564982277,27241381331.77777
140,126,4,BIT,123067,126_4,123067,385.05954566858816,3607.098062569564,1308.4338685681073,20.840995534255665,76955.19528277118,4431.683401083714,2095.2406603774243,3063807676.860579
143,126,4,SUB,0,126_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,127,1,SUB,1338971,127_1,1338971,1751.3730189253924,6477.485785950256,7169.254250528888,180.23827399503807,136816.06755708365,67054.32781047998,100941.1051913685,21977869994.0
146,130,1,BIT,534497,130_1,534497,1374.6316029602178,8073.470035787814,5061.60590205504,64.86683894830452,306297.40968648123,32441.8317347847,8479.7437500365,13004811614.097961
149,130,2,BIT,238143,130_2,238143,612.4616112415133,3597.10227509718,2255.1782598089294,28.901160582128774,136469.58548872624,14454.32834013443,3778.1159031106667,5794241786.607092
151,130,3,BIT,1450196,130_3,1450196,3729.6472236261307,21904.919863010164,13733.137197658005,175.99655447172842,831045.4096799353,88021.10136157514,23007.220746473657,35284624204.66047
154,130,4,BIT,1381916,130_4,1381916,3554.043158776143,20873.56415092274,13086.535905242297,167.7100575159172,791917.0569793722,83876.7782487212,21923.965081329625,33623307982.09868
157,136,1,BIT,1412022,136_1,1412022,3514.203407187479,18568.923020917202,18377.199797588317,157.8989059191384,529714.6923875544,102886.29567353768,8468.235087294554,33521111718.786316
159,136,2,BIT,1660580,136_2,1660580,4132.808053916571,21837.60748067288,21612.1352499318,185.69382431095468,622960.28240702,120997.35334829288,9958.89711439311,39421827491.34374
170,160,2,BIT,23369,160_2,23369,33.10203276930976,68.52572249518117,179.03026539623306,1.0395983220717444,3259.2999934196805,1515.64155310022,162.71882887722725,449000895.0735616
172,160,2,SUB,441959,160_2,441959,626.0319782913848,1295.971577228284,3385.8546392337616,19.66108240936737,61640.50519028494,28664.103092413887,3077.369630354336,8491590850.520613
173,160,3,BIT,27323,160_3,27323,38.70284741990888,80.12017269612885,209.321919697945,1.2154968100460557,3810.768698712223,1772.0858468636789,190.2506124101365,524971177.8892945
175,160,3,SUB,572291,160_3,572291,810.6463877607537,1678.1485837001894,4384.3300789026325,25.4590595805024,79818.05180085337,37117.036247390904,3984.874033847287,10995728154.501417
177,165,1,SUB,1467896,165_1,1467896,1920.0068179135378,7101.1810377172005,7859.557553774021,197.5928092872963,149989.6250947727,73510.76279896451,110660.383642356,24094044944.0
179,165,2,SUB,1297016,165_2,1297016,1696.4959117968474,6274.52178139038,6944.614536837599,174.59073063116995,132529.10531939706,64953.26339363399,97778.240522676,21289220624.0
189,207,1,BIT,1023537,207_1,1023537,2716.904195795547,8962.923042048524,20032.87151357729,95.19203009231724,502452.45281011995,69443.42885438396,5089.9615052016015,23586118191.21356
192,207,2,BIT,1290700,207_2,1290700,3426.068862692128,11302.419717481662,25261.83934979801,120.03899540529932,633602.2838861924,87569.51006397755,6418.540135592272,29742552296.008194
208,298,LIM1,LIG,1597153,298_LIM1,1597153,6610.524791847016,7497.138801216984,8841.548531253708,319.2822098485801,165242.97424489187,136652.37883269897,65331.06872432712,23988535383.5933
211,298,LIM1,SUB,1279382,298_LIM1,1279382,5295.288822825877,6005.501310005107,7082.426068768885,255.7575336868141,132366.083196399,109463.89840906666,52332.74042415916,19215754768.724327
212,298,LIM2,LIG,1932400,298_LIM2,1932400,7998.092923949786,9070.80975928524,10697.414951350724,386.3004623297807,199927.94893841044,165336.10546785902,79044.24760989693,29023797829.798206
215,298,LIM2,SUB,1629597,298_LIM2,1629597,6744.808649653178,7649.433021787389,9021.152614612029,325.7679955036347,168599.66146045685,139428.28682576417,66658.18090061334,24475829989.67381
259,384,71,SUB,835420,384_71,835420,1327.3129125500122,4970.087959251728,7780.911903578129,79.6570016593076,116298.88253902966,54786.602072179485,6422.405608555251,14514502327.246376
261,384,72,SUB,835418,384_72,835418,1327.309734955718,4970.076060834263,7780.8932760329335,79.65681096001465,116298.60411887562,54786.47091275771,6422.390233281476,14514467579.449274
263,384,81,SUB,846412,384_81,846412,1344.7769707898792,5035.481661638665,7883.288891972146,80.7050849733761,117829.07970556745,55507.45425428836,6506.908113222651,14705476220.11594
265,384,82,SUB,846412,384_82,846412,1344.7769707898792,5035.481661638665,7883.288891972146,80.7050849733761,117829.07970556745,55507.45425428836,6506.908113222651,14705476220.11594
322,469,3,BIT,208856,469_3,208856,202.047170000145,405.9330702267381,1245.4562395663997,12.731879085554544,21552.32970345,17748.26815299491,227.60207521995,4574148927.030304
324,469,4,BIT,831227,469_4,831227,804.1285047004181,1615.5749806821964,4956.797284473799,50.67166687405795,85776.22075693124,70636.41787647709,905.8345950264937,18204677338.303032
331,470,1,SUB,1368721,470_1,1368721,1557.1877985881088,5145.781851338445,6786.546312584666,161.9971433165856,142622.54872237972,65688.61796478945,73787.13494824721,22796732750.48883
333,470,2,SUB,1366422,470_2,1366422,1554.572236505731,5137.138634440168,6775.147152366745,161.7250415277734,142382.98986450236,65578.2827447548,73663.19688983646,22758441755.762093
335,470,3,SUB,2471998,470_3,2471998,2812.381138109379,9293.612390651517,12256.938347272138,292.5772412963,257585.47958029815,118637.86135503407,133264.30296444436,41172362932.79849
336,477,5,BIT,453097,477_5,453097,438.3257679240994,880.6405194034376,2701.9213514517996,27.620830706455678,46756.11872124375,38503.50028401164,493.76516583643127,9923263666.787878
344,492,5,BIT,0,492_5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,492,5,SUB,140825,492_5,140825,184.19898966457703,681.2633998842731,754.0194894667105,18.956388850356905,14389.499633469512,7052.375080499011,10616.3846256375,2311501550.0
348,492,6,BIT,0,492_6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,492,6,SUB,316269,492_6,316269,413.6796042054047,1530.0017341949167,1693.3995378245843,42.57282545935401,32316.368965579757,15838.435038766851,23842.594348771498,5191239366.0
351,492,7,BIT,0,492_7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,492,7,SUB,439741,492_7,439741,575.1808834659383,2127.317228677508,2354.5058357364155,59.19333491528347,44932.738919378775,22021.78924391064,33150.787087963494,7217908774.0
360,525,H1,BIT,503936,525_H1,503936,487.50738624312,979.4513333482471,3005.0859709183997,30.719980363781815,52002.3117432,42823.72189426037,549.1672701672001,11036687065.212122
363,525,H2,BIT,865905,525_H2,865905,837.6759812453345,1682.9752325749973,5163.590153607,52.78564063075567,89354.72311959375,73583.30205988364,943.6251529442812,18964159165.454548
365,527,1,BIT,247993,527_1,247993,494.0462632321799,268.845757997475,3444.8253108429603,8.265600961361697,79416.361985865,6663.7751898621,4174.045994460102,5458623521.6
389,564,1,BIT,671940,564_1,671940,1753.8288712572823,5316.267277626582,6775.084787588212,61.65054534019204,329854.1246102798,61655.37596930836,6063.4295730064605,15750849279.621067
392,564,2,BIT,807954,564_2,807954,2108.8386639399446,6392.385349923367,8146.4964944355825,74.12984003004661,396623.14997674496,74135.64847442713,7290.788131721377,18939133968.608746
401,568,BHB3,SUB,358722,568_BHB3,358722,569.936490167539,2134.1120549169264,3341.0551337954007,34.20401588330438,49937.717246613436,23524.885050078246,2757.7244795577753,6232399635.913043
414,594,4,BIT,276220,594_4,276220,603.1155573314525,5491.690385756667,2377.600943040833,46.26604030605346,116552.22380293945,8768.754811030785,3282.6558946216596,6732169941.79687
422,602,1,BIT,889569,602_1,889569,1813.5634480432007,16954.87012082863,7758.978504810755,144.61238015288822,386200.4146444926,28056.36143720524,10083.330363204068,21663418889.9828
424,602,2,BIT,1250012,602_2,1250012,2548.3982387149026,23824.786058728707,10902.826243670252,203.20763261722487,542684.3254549018,39424.4723825176,14168.978408610734,30441183959.316452
511,628,1,BIT,321233,628_1,321233,794.4415375832416,4374.32899245183,3530.9427000074734,32.02129863154953,183537.34734463083,24176.05675964503,3592.3359582190697,7473158422.379412
513,628,2,BIT,780702,628_2,780702,1930.754615105895,10631.060299113506,8581.353807925198,77.8223030767324,446056.20887844014,58755.78120668922,8730.559647525453,18162236528.21613
515,628,4,BIT,1874676,628_4,1874676,4636.262413607572,25528.04219446205,20606.144253794628,186.87233264763813,1071101.226121361,141088.4727968307,20964.427704533133,43612426925.72851
517,628,5,BIT,1448641,628_5,1448641,3582.634982850843,19726.591993831305,15923.234424487915,144.404111878003,827684.9713282052,109024.99755737718,16200.095117408333,33701156762.082764
541,641,4,BIT,86515,641_4,86515,219.81726292995808,1140.4685774574386,1335.6570632418125,5.3732283084523775,46062.64210182541,10237.242344210186,1278.5113530087083,1923161836.629038
544,641,5,BIT,26946,641_5,26946,68.46438151662313,355.2108453813575,416.00433712204676,1.6735480552454232,14346.690794380022,3188.4960088665284,398.20570904667,598988832.5701447
547,641,6,BIT,218252,641_6,218252,554.5345578106595,2877.068114977066,3369.4714831723063,13.555080908239592,116202.55174256024,25825.563383327302,3225.3095973745203,4851573913.979782
550,641,7,BIT,838858,641_7,838858,2131.3699306120184,11058.096167702619,12950.663038281227,52.09935331875103,446627.9353667348,99261.31466658348,12396.572577728477,18647167450.16427
553,642,1,BIT,0,642_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,642,2,BIT,14854,642_2,14854,46.476102378064056,435.3712581066273,157.92598083735416,2.515476510078523,9288.375199934044,534.8974561799466,252.89236569711017,369796933.6384818
557,643,1,BIT,133629,643_1,133629,1770.6675763981727,2852.8648701406355,1198.9773909250325,45.63082691749035,121734.5122928093,6152.696012886204,2965.602414148419,3167082030.423186
559,643,2,BIT,63129,643_2,63129,836.4986150494298,1347.7501619192553,566.4207897365569,21.556911093207674,57509.80720152631,2906.6560896025053,1401.009622183624,1496192604.13971
